is_generator,own,entity,years,hour,offer,limit,taken,price
True,False,CCGT,1,6240,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6241,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6242,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6243,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6244,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6245,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6246,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6247,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6248,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6249,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6250,125.0,2.300570776255708,1.5377127679609162,125.0
True,False,CCGT,1,6251,125.0,2.300570776255708,0.5046539843249547,125.0
True,False,CCGT,1,6252,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6253,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6254,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6255,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6256,125.0,2.300570776255708,0.17599977664580724,125.0
True,False,CCGT,1,6257,125.0,2.300570776255708,0.7815727760123421,124.99999999999997
True,False,CCGT,1,6258,125.0,2.300570776255708,2.106893368244571,125.0
True,False,CCGT,1,6259,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6260,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6261,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6262,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6263,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6264,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6265,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6266,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6267,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6268,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6269,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6270,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6271,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6272,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6273,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6274,125.0,2.300570776255708,0.14127723646627288,125.0
True,False,CCGT,1,6275,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6276,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6277,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6278,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6279,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6280,125.0,2.300570776255708,8.881784197001252e-16,160.0
True,False,CCGT,1,6281,125.0,2.300570776255708,0.6023901177237079,125.0
True,False,CCGT,1,6282,125.0,2.300570776255708,1.9921821248434606,125.0
True,False,CCGT,1,6283,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6284,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6285,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6286,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6287,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6288,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6289,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6290,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6291,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6292,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6293,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6294,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6295,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6296,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6297,125.0,2.300570776255708,2.128061942595771,125.0
True,False,CCGT,1,6298,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6299,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6300,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6301,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6302,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6303,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6304,125.0,2.300570776255708,8.881784197001252e-16,160.0
True,False,CCGT,1,6305,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6306,125.0,2.300570776255708,1.372332025935303,124.99999999999999
True,False,CCGT,1,6307,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6308,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6309,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6310,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6311,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6312,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6313,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6314,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6315,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6316,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6317,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6318,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6319,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6320,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6321,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6322,125.0,2.300570776255708,1.5450512243583692,124.99999999999999
True,False,CCGT,1,6323,125.0,2.300570776255708,0.9552513427472702,125.0
True,False,CCGT,1,6324,125.0,2.300570776255708,0.6190999638532988,125.0
True,False,CCGT,1,6325,125.0,2.300570776255708,0.563802165863792,125.0
True,False,CCGT,1,6326,125.0,2.300570776255708,0.6981070217853302,125.0
True,False,CCGT,1,6327,125.0,2.300570776255708,0.9825489349590688,125.0
True,False,CCGT,1,6328,125.0,2.300570776255708,1.5797314620017815,125.0
True,False,CCGT,1,6329,125.0,2.300570776255708,2.2799262871595936,125.0
True,False,CCGT,1,6330,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6331,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6332,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6333,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6334,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6335,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6336,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6337,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6338,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6339,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6340,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6341,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6342,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6343,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6344,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6345,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6346,125.0,2.300570776255708,0.17601841225627712,125.0
True,False,CCGT,1,6347,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6348,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6349,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6350,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6351,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6352,125.0,2.300570776255708,8.881784197001252e-16,160.0
True,False,CCGT,1,6353,125.0,2.300570776255708,0.19311304546920827,125.0
True,False,CCGT,1,6354,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6355,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6356,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6357,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6358,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6359,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6360,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6361,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6362,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6363,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6364,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6365,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6366,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6367,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6368,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6369,125.0,2.300570776255708,2.001685020802366,124.99999999999999
True,False,CCGT,1,6370,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6371,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6372,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6373,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6374,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6375,125.0,2.300570776255708,0.0,190.0000000000002
True,False,CCGT,1,6376,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6377,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6378,125.0,2.300570776255708,1.7506198372460595,125.0
True,False,CCGT,1,6379,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6380,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6381,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6382,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6383,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6384,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6385,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6386,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6387,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6388,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6389,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6390,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6391,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6392,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6393,125.0,2.300570776255708,1.732650702090167,125.0
True,False,CCGT,1,6394,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6395,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6396,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6397,125.0,2.300570776255708,0.0,190.0000000000002
True,False,CCGT,1,6398,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6399,125.0,2.300570776255708,0.0,159.9999999999999
True,False,CCGT,1,6400,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6401,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6402,125.0,2.300570776255708,0.9151040853666208,125.0
True,False,CCGT,1,6403,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6404,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6405,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6406,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6407,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6408,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6409,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6410,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6411,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6412,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6413,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6414,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6415,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6416,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6417,125.0,2.300570776255708,1.8727183585849931,125.0
True,False,CCGT,1,6418,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6419,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6420,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6421,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6422,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6423,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6424,125.0,2.300570776255708,8.881784197001252e-16,190.0
True,False,CCGT,1,6425,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6426,125.0,2.300570776255708,1.0875787414299323,125.0
True,False,CCGT,1,6427,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6428,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6429,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6430,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6431,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6432,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6433,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6434,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6435,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6436,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6437,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6438,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6439,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6440,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6441,125.0,2.300570776255708,1.6849437479567806,125.00000000000001
True,False,CCGT,1,6442,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6443,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6444,125.0,2.300570776255708,0.0,190.00000000000009
True,False,CCGT,1,6445,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6446,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6447,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6448,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6449,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6450,125.0,2.300570776255708,0.9339906831460825,125.0
True,False,CCGT,1,6451,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6452,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6453,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6454,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6455,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6456,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6457,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6458,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6459,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6460,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6461,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6462,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6463,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6464,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6465,125.0,2.300570776255708,1.7867412451864428,125.0
True,False,CCGT,1,6466,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6467,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6468,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6469,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6470,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6471,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6472,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6473,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6474,125.0,2.300570776255708,1.3721333597032705,124.99999999999999
True,False,CCGT,1,6475,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6476,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6477,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6478,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6479,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6480,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6481,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6482,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6483,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6484,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6485,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6486,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6487,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6488,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6489,125.0,2.300570776255708,2.0089749528050342,125.00000000000001
True,False,CCGT,1,6490,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6491,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6492,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6493,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6494,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6495,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6496,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6497,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6498,125.0,2.300570776255708,1.5597495207330434,125.0
True,False,CCGT,1,6499,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6500,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6501,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6502,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6503,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6504,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6505,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6506,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6507,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6508,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6509,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6510,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6511,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6512,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6513,125.0,2.300570776255708,2.1941300000394106,125.0
True,False,CCGT,1,6514,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6515,125.0,2.300570776255708,0.0,190.00000000000006
True,False,CCGT,1,6516,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6517,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6518,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6519,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6520,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6521,125.0,2.300570776255708,0.04012624852773783,125.0
True,False,CCGT,1,6522,125.0,2.300570776255708,2.098683357277928,125.0
True,False,CCGT,1,6523,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6524,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6525,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6526,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6527,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6528,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6529,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6530,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6531,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6532,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6533,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6534,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6535,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6536,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6537,125.0,2.300570776255708,1.7419090218015176,125.0
True,False,CCGT,1,6538,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6539,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6540,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6541,125.0,2.300570776255708,0.0,189.99999999999997
True,False,CCGT,1,6542,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6543,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6544,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6545,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6546,125.0,2.300570776255708,1.0940273386811108,124.99999999999999
True,False,CCGT,1,6547,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6548,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6549,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6550,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6551,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6552,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6553,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6554,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6555,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6556,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6557,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6558,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6559,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6560,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6561,125.0,2.300570776255708,1.9538617202021733,124.99999999999999
True,False,CCGT,1,6562,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6563,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6564,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6565,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6566,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6567,125.0,2.300570776255708,8.881784197001252e-16,190.0
True,False,CCGT,1,6568,125.0,2.300570776255708,0.0,190.0000000000001
True,False,CCGT,1,6569,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6570,125.0,2.300570776255708,1.3138559709646178,125.0
True,False,CCGT,1,6571,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6572,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6573,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6574,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6575,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6576,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6577,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6578,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6579,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6580,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6581,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6582,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6583,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6584,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6585,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6586,125.0,2.300570776255708,8.881784197001252e-16,160.0
True,False,CCGT,1,6587,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6588,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6589,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6590,125.0,2.300570776255708,0.0,190.00000000000006
True,False,CCGT,1,6591,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6592,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6593,125.0,2.300570776255708,0.0,160.0
True,False,CCGT,1,6594,125.0,2.300570776255708,2.081072993119408,125.0
True,False,CCGT,1,6595,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6596,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6597,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6598,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6599,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6600,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6601,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6602,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6603,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6604,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6605,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6606,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6607,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6608,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6609,125.0,2.300570776255708,2.300570776255708,100.0
True,False,CCGT,1,6610,125.0,2.300570776255708,0.23869213530753086,125.0
True,False,CCGT,1,6611,125.0,2.300570776255708,0.0,159.99999999999997
True,False,CCGT,1,6612,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6613,125.0,2.300570776255708,0.0,190.0
True,False,CCGT,1,6614,125.0,2.300570776255708,0.0,190.0
